Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-01-16,0.10738646124250725,0.10738646124250725,0.10695521533489227,0.10695521533489227,13395200.0,0.0,0.0
1981-01-19,0.11342385411262512,0.11385510000589935,0.11342385411262512,0.11342385411262512,41574400.0,0.0,0.0
1981-01-20,0.11040520571264233,0.11040520571264233,0.1099739596247673,0.1099739596247673,30083200.0,0.0,0.0
1981-01-21,0.11213015019893646,0.11299263064046011,0.11213015019893646,0.11213015019893646,15904000.0,0.0,0.0
1981-01-22,0.11342385411262512,0.11428634589917358,0.11342385411262512,0.11342385411262512,35548800.0,0.0,0.0
1981-01-23,0.11342389034101481,0.11385513637203208,0.11299264430999756,0.11299264430999756,11222400.0,0.0,0.0
1981-01-26,0.11169888709946132,0.11169888709946132,0.11126764118671417,0.11126764118671417,24640000.0,0.0,0.0
1981-01-27,0.1112676573122985,0.1112676573122985,0.11040517687797548,0.11040517687797546,23699200.0,0.0,0.0
1981-01-28,0.10738646124250725,0.10738646124250725,0.10695521533489227,0.10695521533489227,28156800.0,0.0,0.0
1981-01-29,0.10350532738417645,0.10350532738417645,0.1030740812420845,0.1030740812420845,43904000.0,0.0,0.0
1981-01-30,0.09832961657023598,0.09832961657023598,0.09746712446212769,0.09746712446212769,46188800.0,0.0,0.0
1981-02-02,0.09229219018661694,0.09229219018661694,0.09186094999313354,0.09186094999313354,23766400.0,0.0,0.0
1981-02-03,0.09531091898679733,0.09574215929074098,0.09531091898679733,0.09531091898679733,19152000.0,0.0,0.0
1981-02-04,0.09876084327697754,0.0991920777303816,0.09876084327697754,0.09876084327697754,27865600.0,0.0,0.0
1981-02-05,0.09876084327697754,0.09962332369995439,0.09876084327697754,0.09876084327697754,7929600.0,0.0,0.0
1981-02-06,0.09919208288192749,0.09962332887389705,0.09919208288192749,0.09919208288192749,13865600.0,0.0,0.0
1981-02-09,0.09487964154922311,0.09487964154922311,0.0940171554684639,0.0940171554684639,16755200.0,0.0,0.0
1981-02-10,0.0940171554684639,0.09444840138788535,0.0940171554684639,0.0940171554684639,18345600.0,0.0,0.0
1981-02-11,0.09142969603780506,0.09142969603780506,0.09099845588207245,0.09099845588207245,13843200.0,0.0,0.0
1981-02-12,0.0905672418124531,0.0905672418124531,0.09013522416353226,0.09013522416353226,14560000.0,0.0,0.0
1981-02-13,0.0888415126589152,0.0888415126589152,0.0879790261387825,0.0879790261387825,11155200.0,0.0,0.0
1981-02-17,0.09013522416353226,0.0905672418124531,0.09013522416353226,0.09013522416353226,12275200.0,0.0,0.0
1981-02-18,0.0940171554684639,0.09487964154922311,0.0940171554684639,0.0940171554684639,19241600.0,0.0,0.0
1981-02-19,0.08884150439213367,0.08884150439213367,0.08841025829315186,0.08841025829315186,22310400.0,0.0,0.0
1981-02-20,0.08409781650492237,0.08409781650492237,0.08366657048463821,0.08366657048463821,24371200.0,0.0,0.0
1981-02-23,0.08496027439832687,0.08539152030373942,0.08496027439832687,0.08496027439832687,14112000.0,0.0,0.0
1981-02-24,0.0828040834382032,0.0828040834382032,0.08194159716367722,0.08194159716367722,16979200.0,0.0,0.0
1981-02-25,0.08711652457714081,0.08754776488370605,0.08711652457714081,0.08711652457714081,19488000.0,0.0,0.0
1981-02-26,0.08841025829315186,0.08884150439213367,0.08841025829315186,0.08841025829315186,10841600.0,0.0,0.0
1981-02-27,0.09142974019050598,0.0922922266765616,0.09142974019050598,0.09142974019050598,14761600.0,0.0,0.0
1981-03-02,0.09186094999313354,0.09229219018661694,0.09186094999313354,0.09186094999313354,11760000.0,0.0,0.0
1981-03-03,0.0909984622209791,0.0909984622209791,0.0905672162771225,0.0905672162771225,16172800.0,0.0,0.0
1981-03-04,0.09013521738292106,0.09013521738292106,0.08970397710800171,0.08970397710800171,13708800.0,0.0,0.0
1981-03-05,0.08970400602682345,0.08970400602682345,0.08927275985479355,0.08927275985479355,5376000.0,0.0,0.0
1981-03-06,0.08927274473302943,0.08927274473302943,0.08841025829315186,0.08841025829315186,11603200.0,0.0,0.0
1981-03-09,0.08194160531040275,0.08194160531040275,0.08151036500930786,0.08151036500930786,15321600.0,0.0,0.0
1981-03-10,0.07805962173821861,0.07805962173821861,0.07762838155031204,0.07762838155031204,28380800.0,0.0,0.0
1981-03-11,0.07547216815285816,0.07547216815285816,0.0746096819639206,0.0746096819639206,29859200.0,0.0,0.0
1981-03-12,0.07762838155031204,0.07805962173821861,0.07762838155031204,0.07762838155031204,59248000.0,0.0,0.0
1981-03-13,0.07719714256721497,0.07719714256721497,0.07676590234041214,0.07676590234041214,231302400.0,0.0,0.0
1981-03-16,0.07978536933660507,0.08064785544876583,0.07978536933660507,0.07978536933660507,37228800.0,0.0,0.0
1981-03-17,0.08366657048463821,0.08452905676712151,0.08366657048463821,0.08366657048463821,43747200.0,0.0,0.0
1981-03-18,0.0888414978981018,0.08970398427493435,0.0888414978981018,0.0888414978981018,36937600.0,0.0,0.0
1981-03-19,0.08841026651980555,0.08841026651980555,0.0879790261387825,0.0879790261387825,37811200.0,0.0,0.0
1981-03-20,0.0888414978981018,0.08970398427493435,0.0888414978981018,0.0888414978981018,14604800.0,0.0,0.0
1981-03-23,0.0922921821475029,0.09315466821742693,0.0922921821475029,0.0922921821475029,22019200.0,0.0,0.0
1981-03-24,0.09229219018661694,0.09229219018661694,0.09186094999313354,0.09186094999313354,28156800.0,0.0,0.0
1981-03-25,0.09099848787789902,0.09099848787789902,0.09013522416353226,0.09013522416353226,7056000.0,0.0,0.0
1981-03-26,0.08884150439213367,0.08884150439213367,0.08841025829315186,0.08841025829315186,12275200.0,0.0,0.0
1981-03-27,0.08582281402444487,0.08582281402444487,0.0853915736079216,0.0853915736079216,12252800.0,0.0,0.0
1981-03-30,0.0853915736079216,0.08625406019905524,0.0853915736079216,0.0853915736079216,9900800.0,0.0,0.0
1981-03-31,0.08539156601126509,0.08539156601126509,0.0845290794968605,0.0845290794968605,15993600.0,0.0,0.0
1981-04-01,0.08409781650492237,0.08409781650492237,0.08366657048463821,0.08366657048463821,34070400.0,0.0,0.0
1981-04-02,0.09099845588207245,0.09142969603780506,0.09099845588207245,0.09099845588207245,31404800.0,0.0,0.0
1981-04-03,0.09142974019050598,0.09186098631257698,0.09142974019050598,0.09142974019050598,16486400.0,0.0,0.0
1981-04-06,0.09013521738292106,0.09013521738292106,0.08970397710800171,0.08970397710800171,22803200.0,0.0,0.0
1981-04-07,0.08927273820747525,0.08927273820747525,0.0888414978981018,0.0888414978981018,10684800.0,0.0,0.0
1981-04-08,0.093154676258564,0.09401716240293807,0.093154676258564,0.093154676258564,21952000.0,0.0,0.0
1981-04-09,0.09487968683242798,0.09531093295767017,0.09487968683242798,0.09487968683242798,12499200.0,0.0,0.0
1981-04-10,0.09617342054843903,0.09660466092051986,0.09617342054843903,0.09617342054843903,33465600.0,0.0,0.0
1981-04-13,0.09617342054843903,0.09660466092051986,0.09617342054843903,0.09617342054843903,16060800.0,0.0,0.0
1981-04-14,0.09617342054843903,0.09660466092051986,0.09617342054843903,0.09617342054843903,6652800.0,0.0,0.0
1981-04-15,0.09186098631257698,0.09186098631257698,0.09142974019050598,0.09142974019050598,34048000.0,0.0,0.0
1981-04-16,0.08668527073394841,0.08668527073394841,0.08625403046607971,0.08625403046607971,23878400.0,0.0,0.0
1981-04-20,0.0888414978981018,0.08927273820747525,0.0888414978981018,0.0888414978981018,35347200.0,0.0,0.0
1981-04-21,0.09487968683242798,0.09531093295767017,0.09487968683242798,0.09487968683242798,28537600.0,0.0,0.0
1981-04-22,0.09832961857318878,0.0987608646360273,0.09832961857318878,0.09832961857318878,18995200.0,0.0,0.0
1981-04-23,0.10091706365346909,0.10134830968099155,0.10091706365346909,0.10091706365346909,58016000.0,0.0,0.0
1981-04-24,0.10091708002351046,0.10091708002351046,0.10005459934473038,0.10005459934473038,35056000.0,0.0,0.0
1981-04-27,0.09962332887389705,0.09962332887389705,0.09919208288192749,0.09919208288192749,38528000.0,0.0,0.0
1981-04-28,0.09789837051618183,0.09789837051618183,0.09746712446212769,0.09746712446212769,32188800.0,0.0,0.0
1981-04-29,0.09660466092051986,0.09660466092051986,0.09617342054843903,0.09617342054843903,13641600.0,0.0,0.0
1981-04-30,0.09789835661649704,0.09876084860214805,0.09789835661649704,0.09789835661649704,12611200.0,0.0,0.0
1981-05-01,0.09789835661649704,0.09876084860214805,0.09789835661649704,0.09789835661649704,16553600.0,0.0,0.0
1981-05-04,0.09789837051618183,0.09789837051618183,0.09746712446212769,0.09746712446212769,14448000.0,0.0,0.0
1981-05-05,0.09746710440515946,0.09746710440515946,0.09703586995601654,0.09703586995601654,17539200.0,0.0,0.0
1981-05-06,0.09487962772132143,0.09487962772132143,0.09444838762283325,0.09444838762283325,18950400.0,0.0,0.0
1981-05-07,0.0957421287894249,0.09617337471406875,0.0957421287894249,0.0957421287894249,9363200.0,0.0,0.0
1981-05-08,0.0966046154499054,0.09703586137709053,0.0966046154499054,0.0966046154499054,7907200.0,0.0,0.0
1981-05-11,0.09487962772132143,0.09487962772132143,0.09444838762283325,0.09444838762283325,11939200.0,0.0,0.0
1981-05-12,0.09444838762283325,0.09574211367638064,0.09444838762283325,0.09444838762283325,4256000.0,0.0,0.0
1981-05-13,0.09444840138788535,0.09531088746864456,0.0940171554684639,0.0940171554684639,4905600.0,0.0,0.0
1981-05-14,0.09358593784322675,0.09358593784322675,0.09272345155477524,0.09272345155477524,4928000.0,0.0,0.0
1981-05-15,0.09487968683242798,0.0961734194500681,0.09487968683242798,0.09487968683242798,4905600.0,0.0,0.0
1981-05-18,0.0966046154499054,0.09746709578810808,0.0966046154499054,0.0966046154499054,4166400.0,0.0,0.0
1981-05-19,0.09531093295767017,0.09531093295767017,0.09487968683242798,0.09487968683242798,25424000.0,0.0,0.0
1981-05-20,0.09789835661649704,0.09876084860214805,0.09789835661649704,0.09789835661649704,13283200.0,0.0,0.0
1981-05-21,0.10350526869297028,0.1039365145905303,0.10350526869297028,0.10350526869297028,32211200.0,0.0,0.0
1981-05-22,0.10824895650148393,0.10911144843590954,0.10824895650148393,0.10824895650148392,31427200.0,0.0,0.0
1981-05-26,0.10824901117000747,0.10824901117000747,0.10781777650117874,0.10781777650117874,85344000.0,0.0,0.0
1981-05-27,0.11385513097047806,0.11428637698103598,0.11385513097047806,0.11385513097047806,149497600.0,0.0,0.0
1981-05-28,0.11385513097047806,0.11428637698103598,0.11385513097047806,0.11385513097047806,73987200.0,0.0,0.0
1981-05-29,0.1142863556742668,0.11471837318765904,0.1142863556742668,0.11428635567426682,59382400.0,0.0,0.0
1981-06-01,0.1142863556742668,0.11471837318765904,0.1142863556742668,0.11428635567426682,51251200.0,0.0,0.0
1981-06-02,0.10911144204840105,0.10911144204840105,0.10868019610643387,0.10868019610643387,40432000.0,0.0,0.0
1981-06-03,0.10868019610643387,0.10954267647420027,0.10868019610643387,0.10868019610643387,39446400.0,0.0,0.0
1981-06-04,0.11083642393350601,0.11126765839678618,0.11083642393350601,0.11083642393350601,56067200.0,0.0,0.0
1981-06-05,0.1095427000322459,0.1095427000322459,0.10911146551370621,0.10911146551370621,57680000.0,0.0,0.0
1981-06-08,0.10566153280328491,0.10566153280328491,0.10523028671741486,0.10523028671741486,93497600.0,0.0,0.0
1981-06-09,0.10738646984100342,0.10781771578314851,0.10738646984100342,0.10738646984100342,119593600.0,0.0,0.0
1981-06-10,0.10868019610643387,0.10997392241616745,0.10868019610643387,0.10868019610643387,25222400.0,0.0,0.0
1981-06-11,0.11342385411262512,0.11385510000589935,0.11342385411262512,0.11342385411262512,38976000.0,0.0,0.0
1981-06-12,0.11256139617778275,0.11256139617778275,0.11213015019893646,0.11213015019893646,25804800.0,0.0,0.0
1981-06-15,0.11213015659744109,0.11213015659744109,0.11169891059398651,0.11169891059398651,143763200.0,0.0,0.0
1981-06-16,0.1099739511733904,0.1099739511733904,0.10954270511865616,0.10954270511865616,37251200.0,0.0,0.0
1981-06-17,0.10824901117000747,0.10824901117000747,0.10781777650117874,0.10781777650117874,27574400.0,0.0,0.0
1981-06-18,0.10781771578314851,0.10824895020912563,0.10738646984100342,0.10738646984100342,23049600.0,0.0,0.0
1981-06-19,0.10479904956455197,0.10479904956455197,0.10436781495809555,0.10436781495809555,27507200.0,0.0,0.0
1981-06-22,0.10091708846823112,0.10091708846823112,0.10048585385084152,0.10048585385084152,10841600.0,0.0,0.0
1981-06-23,0.10221080482006073,0.10307405696838953,0.10221080482006073,0.10221080482006073,15030400.0,0.0,0.0
1981-06-24,0.10048585199094187,0.10048585199094187,0.09962335973978043,0.09962335973978043,23027200.0,0.0,0.0
1981-06-25,0.10177958011627197,0.10221082624721156,0.10177958011627197,0.10177958011627197,24259200.0,0.0,0.0
1981-06-26,0.10134833460179381,0.10134833460179381,0.10048585385084152,0.10048585385084152,23788800.0,0.0,0.0
1981-06-29,0.09789835037047098,0.09789835037047098,0.09703586995601654,0.09703586995601654,10595200.0,0.0,0.0
1981-06-30,0.09013521738292106,0.09013521738292106,0.08970397710800171,0.08970397710800171,35907200.0,0.0,0.0
1981-07-01,0.08927273820747525,0.08927273820747525,0.0888414978981018,0.0888414978981018,170464000.0,0.0,0.0
1981-07-02,0.0888414978981018,0.08927273820747525,0.0888414978981018,0.0888414978981018,30284800.0,0.0,0.0
1981-07-06,0.086685284744937,0.086685284744937,0.08582279831171036,0.08582279831171036,16531200.0,0.0,0.0
1981-07-07,0.08668525516986847,0.08754774130883415,0.08668525516986847,0.08668525516986847,15836800.0,0.0,0.0
1981-07-08,0.09013522416353226,0.0905672418124531,0.09013522416353226,0.09013522416353226,16620800.0,0.0,0.0
1981-07-09,0.08366657114529259,0.08366657114529259,0.08323533087968826,0.08323533087968826,32883200.0,0.0,0.0
1981-07-10,0.07719714256721497,0.07719714256721497,0.07676590234041214,0.07676590234041214,55171200.0,0.0,0.0
1981-07-13,0.07849166542291641,0.07892291151260933,0.07849166542291641,0.07849166542291641,45740800.0,0.0,0.0
1981-07-14,0.08194159716367722,0.0828040834382032,0.08194159716367722,0.08194159716367722,19779200.0,0.0,0.0
1981-07-15,0.08409786224365234,0.08452910274039242,0.08409786224365234,0.08409786224365234,10953600.0,0.0,0.0
1981-07-16,0.08625403046607971,0.0871165167599022,0.08625403046607971,0.08625403046607971,15232000.0,0.0,0.0
1981-07-17,0.08927275985479355,0.08970400602682345,0.08927275985479355,0.08927275985479355,19824000.0,0.0,0.0
1981-07-20,0.08366657114529259,0.08366657114529259,0.08323533087968826,0.08323533087968826,23654400.0,0.0,0.0
1981-07-21,0.08323538226815728,0.08323538226815728,0.0828041359782219,0.0828041359782219,31942400.0,0.0,0.0
1981-07-22,0.07892287709108067,0.07892287709108067,0.0780596137046814,0.0780596137046814,22668800.0,0.0,0.0
1981-07-23,0.08021663129329681,0.08064787734550695,0.08021663129329681,0.08021663129329681,34451200.0,0.0,0.0
1981-07-24,0.0828041359782219,0.08323538226815728,0.0828041359782219,0.0828041359782219,28851200.0,0.0,0.0
1981-07-27,0.08625403046607971,0.08668527073394841,0.08625403046607971,0.08625403046607971,17337600.0,0.0,0.0
1981-07-28,0.08366657114529259,0.08366657114529259,0.08323533087968826,0.08323533087968826,22848000.0,0.0,0.0
1981-07-29,0.0823728431799827,0.0823728431799827,0.08194159716367722,0.08194159716367722,15500800.0,0.0,0.0
1981-07-30,0.08496027439832687,0.08582276045106849,0.08496027439832687,0.08496027439832687,9900800.0,0.0,0.0
1981-07-31,0.08625403046607971,0.08668527073394841,0.08625403046607971,0.08625403046607971,10953600.0,0.0,0.0
1981-08-03,0.08625406019905524,0.08625406019905524,0.0853915736079216,0.0853915736079216,12432000.0,0.0,0.0
1981-08-04,0.08668525516986847,0.08711650111839335,0.08668525516986847,0.08668525516986847,31673600.0,0.0,0.0
1981-08-05,0.08927275985479355,0.08970400602682345,0.08927275985479355,0.08927275985479355,17494400.0,0.0,0.0
1981-08-06,0.08754776488370605,0.08754776488370605,0.08711652457714081,0.08711652457714081,10528000.0,0.0,0.0
1981-08-07,0.08711652457714081,0.08754776488370605,0.08711652457714081,0.08711652457714081,9206400.0,0.0,0.0
1981-08-10,0.08711652457714081,0.08711652457714081,0.08711652457714081,0.08711652457714081,0.0,0.0,0.0
1981-08-11,0.08539156601126509,0.08539156601126509,0.0845290794968605,0.0845290794968605,71456000.0,0.0,0.0
1981-08-12,0.08323538226815728,0.08323538226815728,0.0828041359782219,0.0828041359782219,26275200.0,0.0,0.0
1981-08-13,0.08064787734550695,0.08064787734550695,0.08021663129329681,0.08021663129329681,27484800.0,0.0,0.0
1981-08-14,0.07978538384629745,0.07978538384629745,0.07892289757728577,0.07892289757728577,24192000.0,0.0,0.0
1981-08-17,0.077197133949712,0.077197133949712,0.076334647834301,0.076334647834301,18905600.0,0.0,0.0
1981-08-18,0.07547216815285816,0.07547216815285816,0.0746096819639206,0.0746096819639206,17001600.0,0.0,0.0
1981-08-19,0.07460968902457932,0.07460968902457932,0.07374720275402069,0.07374720275402069,20675200.0,0.0,0.0
1981-08-20,0.0746096819639206,0.07504092793743158,0.0746096819639206,0.0746096819639206,17113600.0,0.0,0.0
1981-08-21,0.07029725562643545,0.07029725562643545,0.0694347694516182,0.0694347694516182,41910400.0,0.0,0.0
1981-08-24,0.0655527997557137,0.0655527997557137,0.06512155383825302,0.06512155383825302,23072000.0,0.0,0.0
1981-08-25,0.0668473094701767,0.06727854966914396,0.0668473094701767,0.0668473094701767,40700800.0,0.0,0.0
1981-08-26,0.06598406355943047,0.06598406355943047,0.06555282324552536,0.06555282324552536,33600000.0,0.0,0.0
1981-08-27,0.0659840777516365,0.06641609550003463,0.0659840777516365,0.0659840777516365,25916800.0,0.0,0.0
1981-08-28,0.0694347694516182,0.06986600965998467,0.0694347694516182,0.0694347694516182,38035200.0,0.0,0.0
1981-08-31,0.0694347694516182,0.06986600965998467,0.0694347694516182,0.0694347694516182,40947200.0,0.0,0.0
1981-09-01,0.07374720275402069,0.07417844876834248,0.07374720275402069,0.07374720275402069,37027200.0,0.0,0.0
1981-09-02,0.07504098862409592,0.0754722291882726,0.07504098862409592,0.07504098862409592,19376000.0,0.0,0.0
1981-09-03,0.07202222895916933,0.07202222895916933,0.0711597427725792,0.0711597427725792,37475200.0,0.0,0.0
1981-09-04,0.07072850381973085,0.07072850381973085,0.07029726356267929,0.07029726356267929,15254400.0,0.0,0.0
1981-09-08,0.06857230418529166,0.06857230418529166,0.06814105808734894,0.06814105808734894,25446400.0,0.0,0.0
1981-09-09,0.06814105808734894,0.06857230418529166,0.06814105808734894,0.06814105808734894,30531200.0,0.0,0.0
1981-09-10,0.06857230514287949,0.06900354548875826,0.06857230514287949,0.06857230514287949,34809600.0,0.0,0.0
1981-09-11,0.06814103633283734,0.06814103633283734,0.0677097961306572,0.0677097961306572,17539200.0,0.0,0.0
1981-09-14,0.06598406355943047,0.06598406355943047,0.06555282324552536,0.06555282324552536,27686400.0,0.0,0.0
1981-09-15,0.06425912773935402,0.06425912773935402,0.06382788717746735,0.06382788717746735,19510400.0,0.0,0.0
1981-09-16,0.062965384773964,0.062965384773964,0.0625341385602951,0.0625341385602951,19353600.0,0.0,0.0
1981-09-17,0.061240392694580904,0.061240392694580904,0.06080914661288262,0.060809146612882614,19376000.0,0.0,0.0
1981-09-18,0.06124037876725197,0.06167161899279145,0.06124037876725197,0.06124037876725197,26320000.0,0.0,0.0
1981-09-21,0.06167163699865341,0.06210288310818553,0.06167163699865341,0.06167163699865341,49033600.0,0.0,0.0
1981-09-22,0.05865291189520204,0.05865291189520204,0.05822167173027992,0.05822167173027992,47420800.0,0.0,0.0
1981-09-23,0.05779044676674568,0.05779044676674568,0.056927960366010666,0.056927960366010666,28201600.0,0.0,0.0
1981-09-24,0.05692794982667693,0.05692794982667693,0.05649670958518982,0.05649670958518982,18300800.0,0.0,0.0
1981-09-25,0.05002729565418585,0.05002729565418585,0.04916480928659439,0.04916480928659439,34608000.0,0.0,0.0
1981-09-28,0.049596041440963745,0.050027287432933304,0.049596041440963745,0.049596041440963745,91728000.0,0.0,0.0
1981-09-29,0.05218351632356644,0.05261476244945493,0.05218351632356644,0.05218351632356644,94684800.0,0.0,0.0
1981-09-30,0.05261476710438728,0.053046007510342025,0.05261476710438728,0.05261476710438728,49996800.0,0.0,0.0
1981-10-01,0.05261476710438728,0.053046007510342025,0.05261476710438728,0.05261476710438728,61129600.0,0.0,0.0
1981-10-02,0.056927960366010666,0.057359206445421085,0.056927960366010666,0.056927960366010666,45046400.0,0.0,0.0
1981-10-05,0.05865292623639107,0.059515412535205,0.05865292623639107,0.05865292623639107,43097600.0,0.0,0.0
1981-10-06,0.05865291189520204,0.05865291189520204,0.05822167173027992,0.05822167173027992,28358400.0,0.0,0.0
1981-10-07,0.06167163699865341,0.06253412345963143,0.06167163699865341,0.06167163699865341,38841600.0,0.0,0.0
1981-10-08,0.06382788717746735,0.06425912773935402,0.06382788717746735,0.06382788717746735,31091200.0,0.0,0.0
1981-10-09,0.06425906717777252,0.06512155324677653,0.06425906717777252,0.06425906717777252,54521600.0,0.0,0.0
1981-10-12,0.06641606241464615,0.06684730836456505,0.06641606241464615,0.06641606241464615,27350400.0,0.0,0.0
1981-10-13,0.06641606241464615,0.06727854855639986,0.06641606241464615,0.06641606241464615,44195200.0,0.0,0.0
1981-10-14,0.062965384773964,0.062965384773964,0.0625341385602951,0.0625341385602951,30979200.0,0.0,0.0
1981-10-15,0.06382788717746735,0.06425912773935402,0.06382788717746735,0.06382788717746735,29433600.0,0.0,0.0
1981-10-16,0.0633965960707387,0.0633965960707387,0.06296535581350327,0.06296535581350327,36467200.0,0.0,0.0
1981-10-19,0.06425906717777252,0.06469031309131633,0.06425906717777252,0.06425906717777252,20585600.0,0.0,0.0
1981-10-20,0.0677097961306572,0.06814103633283734,0.0677097961306572,0.0677097961306572,35728000.0,0.0,0.0
1981-10-21,0.0677097961306572,0.06814103633283734,0.0677097961306572,0.0677097961306572,76899200.0,0.0,0.0
1981-10-22,0.06770981002504604,0.06770981002504604,0.06727856397628784,0.06727856397628784,32278400.0,0.0,0.0
1981-10-23,0.06598406355943047,0.06598406355943047,0.06555282324552536,0.06555282324552536,27910400.0,0.0,0.0
1981-10-26,0.06555282324552536,0.06598406355943047,0.06555282324552536,0.06555282324552536,27283200.0,0.0,0.0
1981-10-27,0.0668473094701767,0.06770979562619539,0.0668473094701767,0.0668473094701767,85590400.0,0.0,0.0
1981-10-28,0.06900353729724884,0.06943478335001993,0.06900353729724884,0.06900353729724884,44172800.0,0.0,0.0
1981-10-29,0.06857230418529166,0.06857230418529166,0.06814105808734894,0.06814105808734894,30486400.0,0.0,0.0
1981-10-30,0.06900353729724884,0.06943478335001993,0.06900353729724884,0.06900353729724884,52729600.0,0.0,0.0
1981-11-02,0.06900353729724884,0.06943478335001993,0.06900353729724884,0.06900353729724884,36915200.0,0.0,0.0
1981-11-03,0.06857230418529166,0.06857230418529166,0.06814105808734894,0.06814105808734894,28380800.0,0.0,0.0
1981-11-04,0.06684730836456505,0.06684730836456505,0.06641606241464615,0.06641606241464615,23811200.0,0.0,0.0
1981-11-05,0.06210288310818553,0.06210288310818553,0.06167163699865341,0.06167163699865341,23363200.0,0.0,0.0
1981-11-06,0.06210287660360336,0.06253411690988166,0.06210287660360336,0.06210287660360336,24595200.0,0.0,0.0
1981-11-09,0.06296535581350327,0.0633965960707387,0.06296535581350327,0.06296535581350327,20384000.0,0.0,0.0
1981-11-10,0.06339660286903381,0.06382784893059862,0.06339660286903381,0.06339660286903381,16755200.0,0.0,0.0
1981-11-11,0.06512155383825302,0.0655527997557137,0.06512155383825302,0.06512155383825302,27440000.0,0.0,0.0
1981-11-12,0.06727856397628784,0.06770981002504604,0.06727856397628784,0.06727856397628784,39916800.0,0.0,0.0
1981-11-13,0.062965384773964,0.062965384773964,0.0625341385602951,0.0625341385602951,21011200.0,0.0,0.0
1981-11-16,0.06210288310818553,0.06210288310818553,0.06167163699865341,0.06167163699865341,22556800.0,0.0,0.0
1981-11-17,0.06296535581350327,0.0633965960707387,0.06296535581350327,0.06296535581350327,35414400.0,0.0,0.0
1981-11-18,0.06512155383825302,0.0655527997557137,0.06512155383825302,0.06512155383825302,29142400.0,0.0,0.0
1981-11-19,0.06512155383825302,0.0655527997557137,0.06512155383825302,0.06512155383825302,40006400.0,0.0,0.0
1981-11-20,0.06555282324552536,0.06598406355943047,0.06555282324552536,0.06555282324552536,38102400.0,0.0,0.0
1981-11-23,0.06339662522954528,0.06339662522954528,0.0625341385602951,0.0625341385602951,22960000.0,0.0,0.0
1981-11-24,0.06253411690988166,0.06253411690988166,0.06210287660360336,0.06210287660360336,22153600.0,0.0,0.0
1981-11-25,0.06339660286903381,0.06382784893059862,0.06339660286903381,0.06339660286903381,52550400.0,0.0,0.0
1981-11-27,0.06512155383825302,0.0655527997557137,0.06512155383825302,0.06512155383825302,37251200.0,0.0,0.0
1981-11-30,0.06469031309131633,0.06469031309131633,0.06425906717777252,0.06425906717777252,23968000.0,0.0,0.0
