Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-03-25,25.429266476218675,25.62392335251541,25.393874316891996,25.57083511352539,110100.0,0.0,0.0,0.0
1993-03-26,25.553155780917006,25.57085187217803,25.41158705082882,25.429283142089844,101500.0,0.0,0.0,0.0
1993-03-29,25.44696385680349,25.65931682361965,25.44696385680349,25.535444259643555,87100.0,0.0,0.0,0.0
1993-03-30,25.570841428734305,25.606233596801754,25.53544926066685,25.606233596801758,56000.0,0.0,0.0,0.0
1993-03-31,25.677015721385743,25.747800051424022,25.588535308837894,25.58853530883789,111600.0,0.0,0.0,0.0
1993-04-01,25.623937475772305,25.623937475772305,25.44697658160261,25.500064849853516,129500.0,0.0,0.0,0.0
1993-04-02,25.287708724499765,25.287708724499765,24.969179153442383,24.969179153442383,59400.0,0.0,0.0,0.0
1993-04-05,25.163832434478028,25.163832434478028,25.022263756928222,25.093048095703125,172200.0,0.0,0.0,0.0
1993-04-06,25.146125576283673,25.146125576283673,24.951468728050653,25.022253036499023,129700.0,0.0,0.0,0.0
1993-04-07,25.057656221611552,25.110744476318356,25.004567966904748,25.11074447631836,28000.0,0.0,0.0,0.0
1993-04-08,25.216916554732986,25.216916554732986,24.969171409633855,25.075347900390625,180800.0,0.0,0.0,0.0
1993-04-12,25.323106594523708,25.446979233350866,25.287714412001662,25.429283142089844,348500.0,0.0,0.0,0.0
1993-04-13,25.411574602127075,25.57083934545517,25.393878519535065,25.482358932495117,146100.0,0.0,0.0,0.0
1993-04-14,25.50005441779719,25.517750499974706,25.429270089087137,25.44696617126465,119600.0,0.0,0.0,0.0
1993-04-15,25.429270089087137,25.50005441779719,25.34078967819957,25.44696617126465,148600.0,0.0,0.0,0.0
1993-04-16,25.464662253442164,25.50005441779719,25.411574006909625,25.44696617126465,47900.0,0.0,0.0,0.0
1993-04-19,25.4469643731357,25.517748696844006,25.323091806646165,25.340787887573242,157000.0,0.0,0.0,0.0
1993-04-20,25.30539744862339,25.3407896128872,25.057652298776727,25.216917037963867,279500.0,0.0,0.0,0.0
1993-04-21,25.27002028668864,25.27002028668864,25.128451545586746,25.199235916137695,67900.0,0.0,0.0,0.0
1993-04-22,25.093054132475114,25.30540719988675,24.880701065063477,24.880701065063477,97700.0,0.0,0.0,0.0
1993-04-23,24.827599575860162,24.898383893966678,24.739119178227018,24.774511337280273,106000.0,0.0,0.0,0.0
1993-04-26,24.792217543006714,24.880697976779043,24.509080154935262,24.579864501953125,62600.0,0.0,0.0,0.0
1993-04-27,24.54446537745984,24.845298767089844,24.54446537745984,24.845298767089844,156800.0,0.0,0.0,0.0
1993-04-28,24.809909523767203,24.862997775244594,24.756821272289812,24.792213439941406,85900.0,0.0,0.0,0.0
1993-04-29,24.845309178203912,24.898397445678707,24.703740464937795,24.89839744567871,85000.0,0.0,0.0,0.0
1993-04-30,24.986851715889276,25.075332068990868,24.93376350402832,24.93376350402832,88500.0,0.0,0.0,0.0
1993-05-03,24.969175502847044,25.093048095703125,24.86299899468469,25.093048095703125,80500.0,0.0,0.0,0.0
1993-05-04,25.146141636648064,25.270014255547807,25.110749459819566,25.181533813476562,149100.0,0.0,0.0,0.0
1993-05-05,25.181531174999897,25.340795954040654,25.181531174999897,25.252315521240234,109000.0,0.0,0.0,0.0
1993-05-06,25.216931431605342,25.23462752383805,25.146147062674522,25.163843154907227,54700.0,0.0,0.0,0.0
1993-05-07,25.18152881592743,25.18152881592743,25.07535230651382,25.11074447631836,68000.0,0.0,0.0,0.0
1993-05-10,25.146147062674522,25.30541189276887,25.146147062674522,25.163843154907227,113900.0,0.0,0.0,0.0
1993-05-11,25.16384107926313,25.27001762390137,25.093056716170967,25.270017623901367,42600.0,0.0,0.0,0.0
1993-05-12,25.16382908921422,25.25230950092032,25.16382908921422,25.2346134185791,31000.0,0.0,0.0,0.0
1993-05-13,25.12842028085182,25.12842028085182,24.916067433408003,24.93376350402832,129100.0,0.0,0.0,0.0
1993-05-14,24.93379373306578,25.00457810136405,24.898401548916645,24.91609764099121,63500.0,0.0,0.0,0.0
1993-05-17,24.986860578986487,25.004556655883786,24.88068411760269,25.00455665588379,34000.0,0.0,0.0,0.0
1993-05-18,25.022261978884256,25.039958062320522,24.898389394830374,24.98686981201172,105200.0,0.0,0.0,0.0
1993-05-19,24.986878256761393,25.50006484985352,24.827613452008663,25.500064849853516,50200.0,0.0,0.0,0.0
1993-05-20,25.50005079487203,25.57083511352539,25.446962555882013,25.57083511352539,98200.0,0.0,0.0,0.0
1993-05-21,25.588533020552312,25.623925182406463,25.323091806646165,25.340787887573242,221400.0,0.0,0.0,0.0
1993-05-24,25.39387792473211,25.53544658215222,25.39387792473211,25.44696617126465,30500.0,0.0,0.0,0.0
1993-05-25,25.553153118104426,25.553153118104426,25.50006484985352,25.500064849853516,191800.0,0.0,0.0,0.0
1993-05-26,25.57083361928311,25.836274798722034,25.553137540653847,25.818578720092773,102400.0,0.0,0.0,0.0
1993-05-27,25.85397894280813,25.85397894280813,25.694714185460235,25.730106353759766,53800.0,0.0,0.0,0.0
1993-05-28,25.712410101004114,25.712410101004114,25.48236100856567,25.606233596801758,79100.0,0.0,0.0,0.0
1993-06-01,25.694714352335527,25.94245953204124,25.65932218380614,25.853979110717773,28300.0,0.0,0.0,0.0
1993-06-02,25.78318656283425,25.907059113239082,25.67701009105868,25.818578720092773,20300.0,0.0,0.0,0.0
1993-06-03,25.7654985220593,25.7654985220593,25.67701810131047,25.730106353759766,21600.0,0.0,0.0,0.0
1993-06-04,25.659326259805223,25.659326259805223,25.535453650275127,25.641630172729492,32000.0,0.0,0.0,0.0
1993-06-07,25.694716958127856,25.694716958127856,25.55314826965332,25.55314826965332,121400.0,0.0,0.0,0.0
1993-06-08,25.48236199145047,25.48236199145047,25.323097229003906,25.323097229003906,104500.0,0.0,0.0,0.0
1993-06-09,25.411596298217773,25.517772884422026,25.376204102816356,25.411596298217773,43300.0,0.0,0.0,0.0
1993-06-10,25.3938909595678,25.446979233350866,25.34080268578473,25.429283142089844,17900.0,0.0,0.0,0.0
1993-06-11,25.517748179075543,25.57083642077958,25.429267776235474,25.535444259643555,647400.0,0.0,0.0,0.0
1993-06-14,25.5708492075214,25.588545296938367,25.50006484985352,25.500064849853516,64200.0,0.0,0.0,0.0
1993-06-15,25.53544658215222,25.553142664329734,25.446966171264652,25.44696617126465,142400.0,0.0,0.0,0.0
1993-06-16,25.44697658160261,25.50006484985352,25.37619222393473,25.500064849853516,330900.0,0.0,0.0,0.0
1993-06-17,25.553143143818755,25.588535308837894,25.500054896290045,25.58853530883789,37400.0,0.0,0.0,0.0
1993-06-18,25.573855584926818,25.573855584926818,25.377819061279293,25.377819061279297,58500.0,0.318,0.0,0.0
1993-06-21,25.449105453223886,25.449105453223886,25.395640945969216,25.431283950805664,29300.0,0.0,0.0,0.0
1993-06-22,25.4669372628049,25.4669372628049,25.41347273391168,25.449115753173828,137500.0,0.0,0.0,0.0
1993-06-23,25.44910198521698,25.44910198521698,25.217422485351562,25.217422485351562,227600.0,0.0,0.0,0.0
1993-06-24,25.288707781037523,25.556030273437496,25.288707781037523,25.5560302734375,243700.0,0.0,0.0,0.0
1993-06-25,25.5382080078125,25.60949400364729,25.520386508853804,25.5382080078125,44800.0,0.0,0.0,0.0
1993-06-28,25.662966899990295,25.823360443115234,25.627323890406974,25.823360443115234,439900.0,0.0,0.0,0.0
1993-06-29,25.78772165904263,25.78772165904263,25.662971105059704,25.6986141204834,207500.0,0.0,0.0,0.0
1993-06-30,25.73425713590709,25.78772165904263,25.662971105059704,25.6986141204834,437600.0,0.0,0.0,0.0
1993-07-01,25.734244515070166,25.734244515070166,25.591672523296925,25.627315521240234,605700.0,0.0,0.0,0.0
1993-07-02,25.538198057588165,25.556019549603228,25.395626121467643,25.48473358154297,285400.0,0.0,0.0,0.0
1993-07-06,25.44910198521698,25.520387985175574,25.181779485372267,25.217422485351562,246400.0,0.0,0.0,0.0
1993-07-07,25.199604037112127,25.324354552147334,25.199604037112127,25.288711547851562,343700.0,0.0,0.0,0.0
1993-07-08,25.306526263831802,25.627313216471922,25.27088326909401,25.573848724365234,248200.0,0.0,0.0,0.0
1993-07-09,25.5738441806605,25.645130157470707,25.52037969805285,25.645130157470703,378200.0,0.0,0.0,0.0
1993-07-12,25.60949402226858,25.64513702021189,25.57385102432527,25.627315521240234,373700.0,0.0,0.0,0.0
1993-07-13,25.645149622514335,25.71643565343168,25.466934545220976,25.609506607055664,389600.0,0.0,0.0,0.0
1993-07-14,25.62732808963601,25.769900151330784,25.609506581924162,25.6986141204834,617300.0,0.0,0.0,0.0
1993-07-15,25.68079570541807,25.68079570541807,25.538223626553847,25.59168815612793,443800.0,0.0,0.0,0.0
1993-07-16,25.60949323430408,25.627314732727392,25.48474274534087,25.5203857421875,216400.0,0.0,0.0,0.0
1993-07-19,25.520388791812707,25.520388791812707,25.431281289048,25.502567291259766,188200.0,0.0,0.0,0.0
1993-07-20,25.48474123752076,25.573848724365234,25.359990755938487,25.573848724365234,68500.0,0.0,0.0,0.0
1993-07-21,25.538208773944167,25.556030273437496,25.46692277597084,25.5560302734375,142700.0,0.0,0.0,0.0
1993-07-22,25.520391078477495,25.556034082777042,25.377819061279293,25.377819061279297,632400.0,0.0,0.0,0.0
1993-07-23,25.431281289048,25.502567291259766,25.413459788495057,25.502567291259766,286200.0,0.0,0.0,0.0
1993-07-26,25.5738441806605,25.69859464007836,25.5738441806605,25.645130157470703,121300.0,0.0,0.0,0.0
1993-07-27,25.662958519183547,25.6807800181552,25.53820802638196,25.627315521240234,92800.0,0.0,0.0,0.0
1993-07-28,25.573848724365234,25.627313216471922,25.538205729627446,25.573848724365234,30800.0,0.0,0.0,0.0
1993-07-29,25.627317440485015,25.787710943241873,25.591674439872378,25.7164249420166,331000.0,0.0,0.0,0.0
1993-07-30,25.716420703316402,25.716420703316402,25.538205729627446,25.573848724365234,75300.0,0.0,0.0,0.0
1993-08-02,25.609487169065602,25.73423762848346,25.609487169065602,25.645130157470703,41300.0,0.0,0.0,0.0
1993-08-03,25.698604962560864,25.769890968004862,25.57385445303387,25.662961959838867,81600.0,0.0,0.0,0.0
1993-08-04,25.662961959838867,25.716426463921863,25.59167595439487,25.662961959838867,434000.0,0.0,0.0,0.0
1993-08-05,25.662971130243672,25.662971130243672,25.573863591596993,25.609506607055664,36800.0,0.0,0.0,0.0
1993-08-06,25.680773145875808,25.69859464007836,25.609487169065602,25.645130157470703,402300.0,0.0,0.0,0.0
1993-08-09,25.71642419067678,25.858996188961893,25.662959691319863,25.787710189819336,828200.0,0.0,0.0,0.0
1993-08-10,25.769884109497074,25.787705606114983,25.734241116261252,25.76988410949707,604900.0,0.0,0.0,0.0
1993-08-11,25.752062612879165,25.84117009596871,25.752062612879165,25.76988410949707,542200.0,0.0,0.0,0.0
1993-08-12,25.841186182178173,25.841186182178173,25.609506581924162,25.6986141204834,303700.0,0.0,0.0,0.0
1993-08-13,25.716425706805286,25.752068708477918,25.716425706805286,25.7342472076416,103500.0,0.0,0.0,0.0
1993-08-16,25.75205961206399,25.94809605201742,25.75205961206399,25.87681007385254,241800.0,0.0,0.0,0.0
1993-08-17,25.8590000168297,25.96592903137207,25.8590000168297,25.96592903137207,369300.0,0.0,0.0,0.0
1993-08-18,26.055036926269533,26.161965942382814,26.037215423583984,26.108501434326172,414300.0,0.0,0.0,0.0
1993-08-19,26.126322937011718,26.126322937011718,26.07285842895508,26.108501434326172,28500.0,0.0,0.0,0.0
1993-08-20,26.05501866568322,26.126304626464844,26.037197175487815,26.126304626464844,80700.0,0.0,0.0,0.0
1993-08-23,26.01939430158593,26.090680313371095,26.01939430158593,26.072858810424805,15600.0,0.0,0.0,0.0
1993-08-24,26.072853900839785,26.35799789428711,26.072853900839785,26.35799789428711,273400.0,0.0,0.0,0.0
1993-08-25,26.35798722344476,26.48273767007364,26.322344238693653,26.375808715820312,242300.0,0.0,0.0,0.0
1993-08-26,26.393634796142578,26.536206759929982,26.28670582330203,26.393634796142578,120000.0,0.0,0.0,0.0
1993-08-27,26.322344238693653,26.375808715820312,26.322344238693653,26.375808715820312,25700.0,0.0,0.0,0.0
1993-08-30,26.39363673301276,26.51838721048142,26.39363673301276,26.482744216918945,183500.0,0.0,0.0,0.0
1993-08-31,26.4649086766595,26.55401611328125,26.429265702010802,26.55401611328125,66500.0,0.0,0.0,0.0
1993-09-01,26.464924254725055,26.571853241612835,26.464924254725055,26.518388748168945,136500.0,0.0,0.0,0.0
1993-09-02,26.536217881792393,26.571860887677943,26.411467361192965,26.429288864135742,472400.0,0.0,0.0,0.0
1993-09-03,26.4114700276254,26.482756046593348,26.375827018141425,26.447113037109375,630500.0,0.0,0.0,0.0
1993-09-07,26.447105376658964,26.482748375818883,26.233247381699456,26.268890380859375,196400.0,0.0,0.0,0.0
1993-09-08,26.268894192959845,26.268894192959845,26.001571660467036,26.179786682128906,269900.0,0.0,0.0,0.0
1993-09-09,26.072852362757143,26.25106734814851,26.072852362757143,26.233245849609375,239200.0,0.0,0.0,0.0
1993-09-10,26.304536068078246,26.482751082089617,26.26889306527597,26.464929580688477,106500.0,0.0,0.0,0.0
1993-09-13,26.554030204043897,26.554030204043897,26.482744216918945,26.482744216918945,66900.0,0.0,0.0,0.0
1993-09-14,26.411451700571423,26.411451700571423,26.286701253942542,26.375808715820312,184500.0,0.0,0.0,0.0
1993-09-15,26.2688979896895,26.464934541851363,26.17979046597956,26.447113037109375,101000.0,0.0,0.0,0.0
1993-09-16,26.411457799929565,26.429279296420745,26.322350317473663,26.340171813964844,54300.0,0.0,0.0,0.0
1993-09-17,26.32495235323418,26.34288488208516,26.253222237830272,26.289087295532227,200900.0,0.286,0.0,0.0
1993-09-20,26.324963361065848,26.37876097011435,26.07390785217285,26.07390785217285,57800.0,0.0,0.0,0.0
1993-09-21,26.109788387869866,26.145653481809248,25.71527235453667,25.98426055908203,318200.0,0.0,0.0,0.0
1993-09-22,26.073912226933476,26.23530508115796,26.038047148216922,26.199440002441406,439700.0,0.0,0.0,0.0
1993-09-23,26.271172972095506,26.36083567848491,26.235307889539744,26.34290313720703,88500.0,0.0,0.0,0.0
1993-09-24,26.307042380323182,26.324974924549714,26.235312203417053,26.271177291870117,53500.0,0.0,0.0,0.0
1993-09-27,26.46842371330802,26.558086395263672,26.46842371330802,26.558086395263672,274600.0,0.0,0.0,0.0
1993-09-28,26.576023599936935,26.576023599936935,26.486360902231347,26.50429344177246,158300.0,0.0,0.0,0.0
1993-09-29,26.504303157208167,26.576033341666104,26.378775334406775,26.414640426635742,221000.0,0.0,0.0,0.0
1993-09-30,26.414633653601822,26.46843127815091,26.307038404503647,26.360836029052734,99300.0,0.0,0.0,0.0
1993-10-01,26.32496200902444,26.522219898737838,26.289096938167457,26.48635482788086,22700.0,0.0,0.0,0.0
1993-10-04,26.522220611572266,26.522220611572266,26.450490467930422,26.522220611572266,1038500.0,0.0,0.0,0.0
1993-10-05,26.576017505023312,26.576017505023312,26.396692150738403,26.48635482788086,436500.0,0.0,0.0,0.0
1993-10-06,26.50429082627542,26.61188605290441,26.46842575073242,26.468425750732422,209200.0,0.0,0.0,0.0
1993-10-07,26.504289404205654,26.504289404205654,26.37876164654027,26.39669418334961,59400.0,0.0,0.0,0.0
1993-10-08,26.468432681369652,26.486365223836707,26.23530962929797,26.432567596435547,54400.0,0.0,0.0,0.0
1993-10-11,26.486354827880856,26.54015243416633,26.486354827880856,26.48635482788086,467100.0,0.0,0.0,0.0
1993-10-12,26.522220611572266,26.54015314748273,26.504288075661805,26.522220611572266,26200.0,0.0,0.0,0.0
1993-10-13,26.54015314748273,26.54015314748273,26.486355539751344,26.522220611572266,139100.0,0.0,0.0,0.0
1993-10-14,26.629833875892956,26.862957000732422,26.558103683634656,26.862957000732422,108100.0,0.0,0.0,0.0
1993-10-15,26.988466618703814,27.0601967625409,26.916736474866727,27.006399154663086,1502500.0,0.0,0.0,0.0
1993-10-18,26.988463281156534,26.988463281156534,26.898800612448373,26.93466567993164,722400.0,0.0,0.0,0.0
1993-10-19,26.89882159472951,26.95261923791897,26.737428665161133,26.737428665161133,880100.0,0.0,0.0,0.0
1993-10-20,26.82708635988127,26.82708635988127,26.719491093732014,26.77328872680664,230400.0,0.0,0.0,0.0
1993-10-21,26.79122630835059,26.79122630835059,26.701563569701495,26.737428665161133,56200.0,0.0,0.0,0.0
1993-10-22,26.773289418284786,26.880884687212923,26.61189651489258,26.611896514892578,390700.0,0.0,0.0,0.0
1993-10-25,26.629819023993708,26.719481714310184,26.558088871740527,26.683616638183594,114500.0,0.0,0.0,0.0
1993-10-26,26.66568946838379,26.683622010057213,26.57602676001666,26.66568946838379,186200.0,0.0,0.0,0.0
1993-10-27,26.629819023993708,26.70154917624689,26.629819023993708,26.683616638183594,118400.0,0.0,0.0,0.0
1993-10-28,26.719487478448357,26.95261052356234,26.719487478448357,26.88088035583496,129600.0,0.0,0.0,0.0
1993-10-29,26.862947813903112,26.898812897766803,26.84501527197127,26.88088035583496,80700.0,0.0,0.0,0.0
1993-11-01,26.84500526763246,26.970533014374894,26.84500526763246,26.952600479125977,36400.0,0.0,0.0,0.0
1993-11-02,26.916733146190005,26.9705307474149,26.773272876256947,26.93466567993164,262100.0,0.0,0.0,0.0
1993-11-03,26.916751356118446,26.916751356118446,26.46843770928103,26.593965530395508,479100.0,0.0,0.0,0.0
1993-11-04,26.593967647071427,26.593967647071427,26.289114342957998,26.30704689025879,130400.0,0.0,0.0,0.0
1993-11-05,26.23530962929797,26.43256759643555,26.127714374495653,26.432567596435547,363200.0,0.0,0.0,0.0
1993-11-08,26.45049321296092,26.540155901818416,26.378763061874924,26.468425750732422,367600.0,0.0,0.0,0.0
1993-11-09,26.647747646737272,26.665680182165765,26.468422292452367,26.48635482788086,246900.0,0.0,0.0,0.0
1993-11-10,26.486358719487345,26.683616638183594,26.41462856723416,26.683616638183594,46500.0,0.0,0.0,0.0
1993-11-11,26.683626694178006,26.75535687346343,26.593963970071226,26.611896514892578,88900.0,0.0,0.0,0.0
1993-11-12,26.665698474241854,26.827091403810233,26.647765926512037,26.737428665161133,108200.0,0.0,0.0,0.0
1993-11-15,26.79119727627543,26.79119727627543,26.647737049896445,26.719467163085938,243300.0,0.0,0.0,0.0
1993-11-16,26.773278699529595,26.862941387739674,26.6656834736775,26.845008850097656,492600.0,0.0,0.0,0.0
1993-11-17,26.862942374737333,26.862942374737333,26.62981937682573,26.701549530029297,39600.0,0.0,0.0,0.0
1993-11-18,26.66569067701346,26.71948830447213,26.558095422096123,26.629825592041016,240800.0,0.0,0.0,0.0
1993-11-19,26.540175166368165,26.61190536952051,26.52224261558008,26.576040267944336,106000.0,0.0,0.0,0.0
1993-11-22,26.504303157208167,26.52223570332265,26.32497769606332,26.414640426635742,165300.0,0.0,0.0,0.0
1993-11-23,26.558086395263672,26.5760189316548,26.41462610413463,26.558086395263672,89700.0,0.0,0.0,0.0
1993-11-24,26.629824385036937,26.683622010057213,26.593959301690088,26.66568946838379,77200.0,0.0,0.0,0.0
1993-11-26,26.73741425237348,26.73741425237348,26.6656841001203,26.683616638183594,1019800.0,0.0,0.0,0.0
1993-11-29,26.755365775825204,26.809163428189464,26.57604026794434,26.576040267944336,517500.0,0.0,0.0,0.0
1993-11-30,26.558100438648516,26.719493351509986,26.540167892775017,26.593965530395508,230000.0,0.0,0.0,0.0
1993-12-01,26.73742084695835,26.755353389444576,26.629825592041012,26.629825592041016,379200.0,0.0,0.0,0.0
1993-12-02,26.683616991728407,26.71948206833019,26.62981937682573,26.701549530029297,352000.0,0.0,0.0,0.0
1993-12-03,26.683609610975388,26.809137344360355,26.683609610975388,26.80913734436035,306000.0,0.0,0.0,0.0
1993-12-06,26.845006103515626,26.934668782552084,26.845006103515626,26.8988037109375,99500.0,0.0,0.0,0.0
1993-12-07,26.898812897766803,26.916745439698648,26.84501527197127,26.88088035583496,88800.0,0.0,0.0,0.0
1993-12-08,26.880880355834957,26.880880355834957,26.84501527197127,26.88088035583496,146700.0,0.0,0.0,0.0
1993-12-09,26.88088242787434,26.916747514502593,26.755354624675462,26.79121971130371,416500.0,0.0,0.0,0.0
1993-12-10,26.809158856080412,26.809158856080412,26.683631021971674,26.737428665161133,412900.0,0.0,0.0,0.0
1993-12-13,26.737410888671874,26.8988037109375,26.70154581705729,26.8988037109375,273200.0,0.0,0.0,0.0
1993-12-14,26.91673998964001,26.91673998964001,26.7015495300293,26.701549530029297,41900.0,0.0,0.0,0.0
1993-12-15,26.73741963507749,26.755352176750918,26.66568946838379,26.66568946838379,82600.0,0.0,0.0,0.0
1993-12-16,26.773292196340282,26.773292196340282,26.719494556294052,26.755359649658203,78200.0,0.0,0.0,0.0
1993-12-17,26.812097843861416,26.920429552321465,26.794042559118076,26.902374267578125,104700.0,0.317,0.0,0.0
1993-12-20,26.884343084637027,26.95656428835667,26.86628778370712,26.938508987426758,68800.0,0.0,0.0,0.0
1993-12-21,26.90239052685941,26.90239052685941,26.81211404858136,26.848224639892578,205700.0,0.0,0.0,0.0
1993-12-22,26.92044440061153,27.046831463525198,26.86627851650567,27.028776168823242,410300.0,0.0,0.0,0.0
1993-12-23,27.010728836059567,27.06489473613188,26.97461823601136,27.01072883605957,533800.0,0.0,0.0,0.0
1993-12-27,27.010720455900156,27.1551628112793,27.010720455900156,27.155162811279297,447100.0,0.0,0.0,0.0
1993-12-28,27.137095108994128,27.227371539829107,27.119039822827133,27.20931625366211,880600.0,0.0,0.0,0.0
1993-12-29,27.227385567193018,27.245440862661976,27.155164385317175,27.173219680786133,266700.0,0.0,0.0,0.0
1993-12-30,27.155170219273785,27.155170219273785,27.010727824490417,27.06489372253418,219900.0,0.0,0.0,0.0
1993-12-31,27.119071945098323,27.15518256020498,26.90240825445839,26.92046356201172,312900.0,0.0,0.0,0.0
1994-01-03,26.92044582251502,26.95655641382624,26.81211404858136,26.848224639892578,960900.0,0.0,0.0,0.0
1994-01-04,26.88434464901147,26.956565856933594,26.848234045050408,26.956565856933594,164300.0,0.0,0.0,0.0
1994-01-05,26.992673536035465,27.028784136083672,26.88434173589084,27.01072883605957,710900.0,0.0,0.0,0.0
1994-01-06,27.046839436107778,27.06489473613188,26.97461823601136,27.01072883605957,201000.0,0.0,0.0,0.0
1994-01-07,27.06488790797237,27.191274976255094,26.992666726096527,27.173219680786133,775500.0,0.0,0.0,0.0
1994-01-10,27.209329997092112,27.498214721679688,27.13710881594522,27.498214721679688,593700.0,0.0,0.0,0.0
1994-01-11,27.480160427093505,27.480160427093505,27.353773355484005,27.444049835205078,295200.0,0.0,0.0,0.0
1994-01-12,27.462095317274034,27.462095317274034,27.263487132862455,27.353763580322266,158400.0,0.0,0.0,0.0
1994-01-13,27.281553268432617,27.335719158442743,27.245442675092534,27.281553268432617,244300.0,0.0,0.0,0.0
1994-01-14,27.37183918258275,27.44406039414629,27.37183918258275,27.389894485473633,137200.0,0.0,0.0,0.0
1994-01-17,27.389894485473633,27.426005091255405,27.335728576800978,27.389894485473633,17700.0,0.0,0.0,0.0
1994-01-18,27.42599487304688,27.462105465374787,27.371828984555012,27.425994873046875,166400.0,0.0,0.0,0.0
1994-01-19,27.38987415930619,27.42598473829011,27.299597711846378,27.353763580322266,200800.0,0.0,0.0,0.0
1994-01-20,27.389884280718967,27.444050169210833,27.371828984555012,27.425994873046875,281100.0,0.0,0.0,0.0
